model,params,checkpoint,training_steps,moves,score_p1,score_p2,n_rounds,noise,family
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,17,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",11,11,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",14,18,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",11,13,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'F')]",9,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step83000,83000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",10,8,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",8,10,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step89000,89000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",12,10,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F')]",11,14,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step95000,95000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,6,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F')]",10,14,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",14,17,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",11,7,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",11,11,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",18,14,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",14,14,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,18,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",14,14,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step119000,119000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",12,10,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",8,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step125000,125000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",10,8,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J')]",17,11,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,17,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",8,6,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",10,14,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",14,14,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",16,18,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step137000,137000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",14,8,10,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F')]",14,14,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,18,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",14,14,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",12,13,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step11000,11000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",10,8,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",14,18,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",17,17,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",11,11,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step17000,17000,"[('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",15,11,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",16,16,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,14,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",18,19,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step23000,23000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",7,7,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,5,0.0,Biased
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",8,8,5,0.25,Win-win
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",14,18,5,0.25,Prisoner's Dilemma
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",11,13,5,0.25,Unfair
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",14,14,5,0.25,Biased
EleutherAI/pythia-1B-deduped,1011781632,step35000,35000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",10,8,5,0.25,Second Best
EleutherAI/pythia-1B-deduped,1011781632,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,5,0.0,Win-win
