model,params,checkpoint,training_steps,moves,score_p1,score_p2,n_rounds,noise,family
EleutherAI/pythia-1.4B-deduped,1414647808,step19000,19000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",33,35,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step19000,19000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",15,13,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step21000,21000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",16,16,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step21000,21000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step21000,21000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",28,32,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step21000,21000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",34,37,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step21000,21000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",15,13,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step23000,23000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",30,34,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step23000,23000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",28,28,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step23000,23000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step23000,23000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",15,13,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step25000,25000,"[('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",16,16,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step25000,25000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",31,29,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step25000,25000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J')]",28,36,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step25000,25000,"[('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",21,23,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step25000,25000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,15,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step27000,27000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step27000,27000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",29,31,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step27000,27000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",37,37,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step27000,27000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step27000,27000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",18,18,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",36,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step29000,29000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",34,38,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",33,35,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step29000,29000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",23,17,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step31000,31000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",16,16,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step31000,31000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",26,30,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step31000,31000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",25,29,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step31000,31000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",24,29,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step31000,31000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",24,20,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step33000,33000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'F')]",25,25,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step33000,33000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",36,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step33000,33000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",34,36,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step33000,33000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,28,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step33000,33000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",19,13,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step35000,35000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",32,32,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step35000,35000,"[('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,32,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step35000,35000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",16,12,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step37000,37000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",16,16,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step37000,37000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",35,33,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step37000,37000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,30,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step37000,37000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",31,34,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step37000,37000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('F', 'J')]",18,14,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step39000,39000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step39000,39000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",30,34,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step39000,39000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",37,39,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step39000,39000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",32,33,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step39000,39000,"[('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",23,17,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step41000,41000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",19,19,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",35,33,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step41000,41000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",31,33,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step41000,41000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",32,33,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step41000,41000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",21,15,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step43000,43000,"[('F', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",19,19,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step43000,43000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",31,37,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step43000,43000,"[('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",22,28,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step43000,43000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F')]",31,34,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step43000,43000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",15,13,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step45000,45000,"[('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",22,22,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step45000,45000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",32,32,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step45000,45000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",31,33,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step45000,45000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",38,39,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step45000,45000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",20,16,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step47000,47000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step47000,47000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",27,33,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step47000,47000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,34,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",38,39,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step47000,47000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",22,18,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step49000,49000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",19,19,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step49000,49000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",40,40,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step49000,49000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",34,34,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step49000,49000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",31,34,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step49000,49000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",20,16,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step51000,51000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step51000,51000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",32,32,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step51000,51000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",28,30,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step51000,51000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",25,28,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step51000,51000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",22,18,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step53000,53000,"[('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",22,22,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",40,40,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'F')]",28,30,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step53000,53000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F')]",31,34,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step53000,53000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",25,19,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step55000,55000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",13,13,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step55000,55000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",36,28,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step55000,55000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",25,27,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step55000,55000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",28,31,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step55000,55000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",21,19,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step57000,57000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step57000,57000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",36,36,10,0.2,Prisoner's Dilemma
EleutherAI/pythia-1.4B-deduped,1414647808,step57000,57000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",28,30,10,0.2,Unfair
EleutherAI/pythia-1.4B-deduped,1414647808,step57000,57000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",33,35,10,0.2,Biased
EleutherAI/pythia-1.4B-deduped,1414647808,step57000,57000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",24,20,10,0.2,Second Best
EleutherAI/pythia-1.4B-deduped,1414647808,step59000,59000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",10,10,10,0.2,Win-win
EleutherAI/pythia-1.4B-deduped,1414647808,step59000,59000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",36,36,10,0.2,Prisoner's Dilemma
